budget,matchup,base_seed,opening_id,leg,opening_plies,first_ai,second_ai,winner,moves,a_moves,b_moves,a_simulations,b_simulations,a_policy_evaluations,b_policy_evaluations,a_policy_inference_ns,b_policy_inference_ns,a_search_time_ns,b_search_time_ns
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,10,0,4,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,15,8,7,84040,31333,0,7,0,26107900,832785200,732147900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,10,1,4,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,33,16,17,113172,121465,0,17,0,63773800,1669771400,1767325600
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,11,0,5,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,31,16,15,198725,147648,0,15,0,56072900,1656414400,1553533100
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,11,1,5,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,106075,86346,0,15,0,57072800,1551406600,1551956900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,12,0,3,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,27,14,13,105327,84240,0,13,0,48876500,1455098300,1353134700
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,12,1,3,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,28,14,14,109950,94089,0,14,0,52805000,1451399900,1452440000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,13,0,6,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,30,15,15,92093,99665,0,15,0,56502600,1554385100,1546871000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,13,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,29,14,15,125227,165608,0,15,0,56399800,1450624300,1550659700
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,14,0,4,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,30,15,15,114335,153868,0,15,0,56337400,1561939900,1553148300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,14,1,4,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,173764,113021,0,17,0,64324200,1744299300,1747708800
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,15,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,1,1,0,53385,0,0,0,0,0,100655000,0
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,15,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,1,0,1,0,44893,0,1,0,3787000,0,100885400
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,16,0,6,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,30,15,15,93139,95849,0,15,0,57244100,1561204700,1554016000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,16,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,23,11,12,73158,96679,0,12,0,44820800,1151251300,1249360200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,17,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,3,2,1,69830,15493,0,1,0,3730200,202752400,102465700
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,17,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,3,1,2,15799,66281,0,2,0,7670600,102700800,202713000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,18,0,5,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,24,12,12,91112,95717,0,12,0,44424500,1248562600,1241708100
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,18,1,5,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,117815,90790,0,15,0,56468000,1555195600,1555076500
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,19,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,21,11,10,67462,37567,0,10,0,37259000,1146731000,1042567200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,19,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,27,13,14,87409,101331,0,14,0,52717000,1345379300,1446807700
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,20,0,6,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,32,16,16,110705,162421,0,16,0,60067700,1655574900,1651208200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,20,1,6,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,20,10,10,72924,41137,0,10,0,37448200,1050268800,1051657100
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,21,0,2,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,26,13,13,99989,113370,0,13,0,48505500,1342738000,1338812500
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,21,1,2,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,176664,110176,0,16,0,59677300,1646234200,1650035800
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,22,0,3,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,35,18,17,170209,105370,0,17,0,64987600,1863578000,1761612800
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,22,1,3,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,33,16,17,91338,99160,0,17,0,63656100,1656919300,1755050700
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,23,0,4,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,3,2,1,44125,12249,0,1,0,3746800,205736800,103159300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,23,1,4,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,3,1,2,13019,44185,0,2,0,7387600,103093600,205525200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,24,0,4,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,3,2,1,52653,14317,0,1,0,3873900,204783200,102953600
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,24,1,4,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,3,1,2,14287,57924,0,2,0,7491400,103032800,203663300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,25,0,2,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,28,14,14,104835,110939,0,14,0,52781400,1455988800,1451660200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,25,1,2,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,31,15,16,92843,143227,0,16,0,59538800,1563115300,1658735200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,26,0,3,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,30,15,15,90876,98261,0,15,0,56655400,1558812700,1552386600
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,26,1,3,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,18,9,9,101856,47900,0,9,0,34083900,938335300,938965600
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,27,0,6,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,14,7,7,28605,56079,0,7,0,27217500,737730800,732159300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,27,1,6,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,174347,119254,0,15,0,56240900,1546201500,1547945500
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,28,0,5,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,33,17,16,158671,92394,0,16,0,60538000,1761526200,1659762200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,28,1,5,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,29,14,15,100504,106064,0,15,0,57396500,1452429100,1552543500
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,29,0,6,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,30,15,15,107593,160175,0,15,0,57051600,1556492200,1552688300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,29,1,6,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,26,13,13,144506,106542,0,13,0,48615400,1347192000,1347933800
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,30,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,31,16,15,169512,105454,0,15,0,56373900,1657204200,1552780800
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,30,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,11,5,6,35378,71538,0,6,0,22220500,524185300,624137200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,31,0,4,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,36,18,18,157318,196618,0,18,0,68768400,1857515700,1853819700
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,31,1,4,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,23,11,12,53116,93208,0,12,0,45174300,1150625200,1249167900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,32,0,4,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,3,2,1,57162,9806,0,1,0,3779800,204737100,103551000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,32,1,4,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,3,1,2,10362,47033,0,2,0,7534900,103587000,205251400
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,33,0,2,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,33,17,16,126628,101621,0,16,0,60165900,1755839300,1655094000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,33,1,2,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,31,15,16,122223,161083,0,16,0,60418600,1560244900,1657809500
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,34,0,4,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,35,18,17,196813,138265,0,17,0,64847600,1856974200,1752984100
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,34,1,4,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,114710,88460,0,16,0,60018900,1661473100,1661956800
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,35,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,33,17,16,204456,149808,0,16,0,59789800,1753197500,1651646500
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,35,1,6,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,176559,114667,0,15,0,56618400,1542423500,1542851300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,36,0,6,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,28,14,14,113484,116383,0,14,0,52868400,1448448500,1443275700
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,36,1,6,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,164982,97177,0,16,0,61048100,1656899100,1656638600
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,37,0,4,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,33,17,16,167465,109541,0,16,0,60226800,1759128800,1656226200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,37,1,4,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,124946,111835,0,16,0,60109600,1648037100,1648119800
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,38,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,1,1,0,56661,0,0,0,0,0,100701800,0
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,38,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,1,0,1,0,54552,0,1,0,3636200,0,100670400
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,39,0,6,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,28,14,14,90618,94499,0,14,0,52096100,1456942600,1450924000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,39,1,6,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,26,13,13,114414,93663,0,13,0,49248400,1355665600,1355911300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,40,0,2,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,20,10,10,53099,94669,0,10,0,37335900,1047482300,1041278200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,40,1,2,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,27,13,14,79558,89348,0,14,0,52113700,1360617600,1459226400
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,41,0,5,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,28,14,14,93965,102897,0,14,0,52506200,1458112100,1452907600
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,41,1,5,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,35,17,18,167349,200207,0,18,0,67212500,1752463000,1852772800
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,42,0,2,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,36,18,18,103878,123400,0,18,0,67636900,1858875500,1852911900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,42,1,2,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,29,14,15,78682,98457,0,15,0,56170900,1457313500,1557218200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,43,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,27,14,13,95503,68653,0,13,0,49085900,1455530500,1354707700
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,43,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,21,10,11,63103,104018,0,11,0,42194000,1047012600,1146605900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,44,0,2,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,38,19,19,156465,211897,0,19,0,76260600,1960373700,1952421900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,44,1,2,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,38,19,19,171324,111781,0,19,0,71244700,1973164200,1971044900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,45,0,5,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,17,9,8,103695,52733,0,8,0,29904700,934127500,832224300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,45,1,5,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,219886,174968,0,17,0,64308900,1742340300,1743483900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,46,0,4,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,32,16,16,148175,177791,0,16,0,59730600,1653152800,1648951300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,46,1,4,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,192145,139441,0,15,0,56454400,1552013400,1555742900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,47,0,3,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,23,12,11,114572,58364,0,11,0,41181000,1249930400,1145948000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,47,1,3,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,29,14,15,87968,94551,0,15,0,56103100,1459239100,1558463300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,48,0,3,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,22,11,11,68454,99972,0,11,0,40767900,1144251100,1139104400
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,48,1,3,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,23,11,12,63028,105581,0,12,0,44905000,1149159200,1247691700
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,49,0,3,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,36,18,18,159943,199649,0,18,0,67867000,1859751800,1855566900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,123,49,1,3,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,36,18,18,214800,167001,0,18,0,68247500,1858553700,1856708000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,0,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,17,9,8,85426,40968,0,8,0,30054200,942731900,838217000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,0,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,15,7,8,33969,69417,0,8,0,30000000,731862500,831238400
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,1,0,2,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,28,14,14,81652,90457,0,14,0,53215100,1460122500,1454926500
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,1,1,2,CNN_ROOT_MCTS,UCT_MCTS,DRAW,40,20,20,200258,137964,0,20,0,75260500,2059853400,2059442900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,2,0,4,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,29,15,14,99747,83314,0,14,0,52489000,1550112600,1448600700
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,2,1,4,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,29,14,15,112338,156407,0,15,0,56079300,1454323700,1552066300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,3,0,2,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,22,11,11,58368,96363,0,11,0,40410700,1151238600,1143003200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,3,1,2,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,36,18,18,226757,173487,0,18,0,67866300,1854380400,1856767800
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,4,0,5,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,32,16,16,122064,168579,0,16,0,60235800,1654414400,1649501200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,4,1,5,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,27,13,14,139687,173680,0,14,0,52162300,1347660300,1449727000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,5,0,2,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,36,18,18,172253,205196,0,18,0,67176100,1858702900,1856529300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,5,1,2,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,166773,97111,0,17,0,63247700,1757169100,1759054600
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,6,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,9,5,4,77937,37159,0,4,0,14782900,515705800,413911800
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,6,1,6,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,164471,98290,0,16,0,59694200,1659715300,1659481100
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,7,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,33,17,16,199065,137903,0,16,0,60533100,1755306900,1652557900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,7,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,13,6,7,42065,85895,0,7,0,26393500,626554600,725687100
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,8,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,27,14,13,90945,72276,0,13,0,48874100,1459569200,1356138200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,8,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,27,13,14,77850,89034,0,14,0,53516400,1356438900,1456262800
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,9,0,3,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,32,16,16,103483,105737,0,16,0,61742200,1661523200,1656377000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,9,1,3,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,22,11,11,99160,54456,0,11,0,41547900,1145228300,1146642500
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,10,0,5,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,12,6,6,33580,68862,0,6,0,22345800,627982400,622595100
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,10,1,5,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,14,7,7,91526,40577,0,7,0,26070700,725789200,727959300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,11,0,5,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,28,14,14,76928,86773,0,14,0,52222800,1462158500,1456529700
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,11,1,5,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,27,13,14,87742,124836,0,14,0,53246200,1349104800,1448676000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,12,0,3,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,32,16,16,85623,92818,0,16,0,59877300,1665534400,1661319900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,12,1,3,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,19,9,10,42577,82790,0,10,0,37656700,942623200,1041880200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,13,0,2,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,23,12,11,86832,51186,0,11,0,41123100,1252775100,1147548000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,13,1,2,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,28,14,14,101542,77973,0,14,0,52694500,1455391900,1456012700
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,14,0,5,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,31,16,15,112606,90690,0,15,0,56780600,1656637300,1554892200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,14,1,5,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,29,14,15,121932,163192,0,15,0,56065100,1453716100,1552989200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,15,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,29,15,14,90847,71362,0,14,0,52096700,1558780400,1454361600
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,15,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,27,13,14,87494,128199,0,14,0,52146400,1353339200,1452896500
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,16,0,3,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,23,12,11,66314,41833,0,11,0,41126700,1259949900,1149800700
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,16,1,3,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,18,9,9,84541,41014,0,9,0,33420300,939414000,942862800
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,17,0,5,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,28,14,14,93696,99411,0,14,0,52189500,1460977700,1455588900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,17,1,5,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,27,13,14,93981,106254,0,14,0,53197800,1349239500,1449423600
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,18,0,6,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,32,16,16,92249,103618,0,16,0,59286400,1664021200,1655703300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,18,1,6,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,169465,117630,0,17,0,64020100,1757409200,1760913200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,19,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,13,7,6,82178,36331,0,6,0,22427100,730469600,628972500
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,19,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,27,13,14,79517,89276,0,14,0,52411400,1355414800,1453119400
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,20,0,2,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,34,17,17,96597,114576,0,17,0,63529800,1765651300,1756625900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,20,1,2,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,31,15,16,133942,169638,0,16,0,59175900,1553029100,1649840700
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,21,0,6,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,24,12,12,69334,94543,0,12,0,45263800,1256555800,1251974200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,21,1,6,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,192514,136755,0,17,0,64050500,1755972100,1755984500
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,22,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,29,15,14,173250,118105,0,14,0,52563100,1550113600,1448520100
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,777,22,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,31,15,16,104932,158091,0,16,0,60895900,1555182800,1656415200
